steps,forecast_index,predicted_mean,strain,train_idx,hyp
13,179,32869.125067711764,alpha,167,3
14,180,31160.379364249646,alpha,167,3
15,181,29343.631910237902,alpha,167,3
16,182,27420.54067343832,alpha,167,3
17,183,25392.414161045905,alpha,167,3
18,184,23263.849034827854,alpha,167,3
19,185,21041.38402260474,alpha,167,3
20,186,18731.269727947274,alpha,167,3
21,187,16339.361358618513,alpha,167,3
1,174,61768.930643363135,alpha,174,1
2,175,63190.505955181405,alpha,174,1
3,176,64880.37703649601,alpha,174,1
4,177,66557.37344540181,alpha,174,1
5,178,68302.98955513616,alpha,174,1
6,179,70094.73996050151,alpha,174,1
7,180,71939.4789316842,alpha,174,1
8,181,73835.39468947297,alpha,174,1
9,182,75782.91793621704,alpha,174,1
10,183,77781.65629944064,alpha,174,1
11,184,79831.31268686557,alpha,174,1
12,185,81931.46018560365,alpha,174,1
13,186,84081.63811991634,alpha,174,1
14,187,86281.35156932949,alpha,174,1
15,188,88530.09412947431,alpha,174,1
16,189,90827.36020337898,alpha,174,1
17,190,93172.65691459633,alpha,174,1
18,191,95565.51319441115,alpha,174,1
19,192,98005.48714188514,alpha,174,1
20,193,100492.17170751038,alpha,174,1
21,194,103025.19901508873,alpha,174,1
1,174,61629.321042107316,alpha,174,2
2,175,63044.47170653316,alpha,174,2
3,176,64257.55338860737,alpha,174,2
4,177,65648.30778713233,alpha,174,2
5,178,67035.34989341862,alpha,174,2
6,179,68424.14139170104,alpha,174,2
7,180,69836.8170178461,alpha,174,2
8,181,71266.46990012567,alpha,174,2
9,182,72712.34057322118,alpha,174,2
10,183,74175.66404686347,alpha,174,2
11,184,75656.36575002348,alpha,174,2
12,185,77154.47482069877,alpha,174,2
13,186,78670.16602454236,alpha,174,2
14,187,80203.5599539935,alpha,174,2
15,188,81754.76824647695,alpha,174,2
16,189,83323.90421479904,alpha,174,2
17,190,84911.07104842819,alpha,174,2
18,191,86516.36126307439,alpha,174,2
19,192,88139.8565115701,alpha,174,2
20,193,89781.62632630514,alpha,174,2
21,194,91441.72760148921,alpha,174,2
1,174,63330.256357571074,alpha,174,3
2,175,64634.93144257228,alpha,174,3
3,176,65932.29911394547,alpha,174,3
4,177,67009.20349001222,alpha,174,3
5,178,68455.33887399544,alpha,174,3
6,179,69932.51578728168,alpha,174,3
7,180,71387.3286271255,alpha,174,3
8,181,72832.06531295499,alpha,174,3
9,182,74314.69710308487,alpha,174,3
10,183,75827.57686711785,alpha,174,3
11,184,77358.02005533602,alpha,174,3
12,185,78904.96939075919,alpha,174,3
13,186,80472.05674773485,alpha,174,3
14,187,82060.71496879855,alpha,174,3
15,188,83670.14273003406,alpha,174,3
16,189,85299.69313829993,alpha,174,3
17,190,86949.41518368047,alpha,174,3
18,191,88619.51574330649,alpha,174,3
19,192,90310.03932957363,alpha,174,3
20,193,92020.9520719383,alpha,174,3
21,194,93752.2372014748,alpha,174,3
1,181,60971.2949963001,alpha,181,1
2,182,61592.20296393004,alpha,181,1
3,183,62108.51781644463,alpha,181,1
4,184,62689.33740279315,alpha,181,1
5,185,63290.00694208767,alpha,181,1
6,186,63923.152284156175,alpha,181,1
7,187,64584.96948005091,alpha,181,1
8,188,65275.48776771365,alpha,181,1
9,189,65993.18055004763,alpha,181,1
10,190,66736.54989121702,alpha,181,1
11,191,67503.79190211251,alpha,181,1
12,192,68292.97086675339,alpha,181,1
13,193,69102.0423001808,alpha,181,1
14,194,69928.90657808764,alpha,181,1
15,195,70771.44495998675,alpha,181,1
16,196,71627.55223927682,alpha,181,1
17,197,72495.16305614178,alpha,181,1
18,198,73372.27347483301,alpha,181,1
19,199,74256.95809502435,alpha,181,1
20,200,75147.38326728965,alpha,181,1
21,201,76041.8168528234,alpha,181,1
1,181,61543.90619412929,alpha,181,2
2,182,61928.56407253379,alpha,181,2
3,183,62570.974834891604,alpha,181,2
4,184,63204.692970154945,alpha,181,2
5,185,63855.77612992029,alpha,181,2
6,186,64543.65002676493,alpha,181,2
7,187,65260.57076725984,alpha,181,2
8,188,66006.7219584481,alpha,181,2
9,189,66782.06051006573,alpha,181,2
10,190,67584.83151090087,alpha,181,2
11,191,68413.02044031193,alpha,181,2
12,192,69264.24948387864,alpha,181,2
13,193,70135.77769152127,alpha,181,2
14,194,71024.64673128873,alpha,181,2
15,195,71927.76588534641,alpha,181,2
16,196,72841.98851941423,alpha,181,2
17,197,73764.1851046505,alpha,181,2
18,198,74691.30373354112,alpha,181,2
19,199,75620.41978265697,alpha,181,2
20,200,76548.77547447686,alpha,181,2
21,201,77473.80963925493,alpha,181,2
1,181,62259.109225432956,alpha,181,3
2,182,63364.32592090082,alpha,181,3
3,183,63461.0906996796,alpha,181,3
4,184,63859.81170240776,alpha,181,3
5,185,64570.453240741044,alpha,181,3
6,186,65372.32860089932,alpha,181,3
7,187,66117.06096035671,alpha,181,3
8,188,66870.68415717977,alpha,181,3
9,189,67673.18637616021,alpha,181,3
10,190,68524.01820714229,alpha,181,3
11,191,69405.92480749059,alpha,181,3
12,192,70313.9853454128,alpha,181,3
13,193,71248.40443223449,alpha,181,3
14,194,72206.86232668532,alpha,181,3
15,195,73183.69707528541,alpha,181,3
16,196,74173.30544322995,alpha,181,3
17,197,75171.11887030958,alpha,181,3
18,198,76172.99886390136,alpha,181,3
19,199,77174.77456994072,alpha,181,3
20,200,78172.4106537184,alpha,181,3
21,201,79162.25893635103,alpha,181,3
1,188,59434.763804480375,alpha,188,1
2,189,60066.336505960295,alpha,188,1
3,190,60412.45427769529,alpha,188,1
4,191,60833.91490318853,alpha,188,1
5,192,61244.75610663901,alpha,188,1
6,193,61666.568690589156,alpha,188,1
7,194,62094.4368617261,alpha,188,1
8,195,62529.576740510056,alpha,188,1
9,196,62971.54164711947,alpha,188,1
10,197,63420.186127654895,alpha,188,1
11,198,63875.239278064866,alpha,188,1
12,199,64336.43832125826,alpha,188,1
13,200,64803.51335818194,alpha,188,1
14,201,65276.199415796094,alpha,188,1
15,202,65754.23631077832,alpha,188,1
16,203,66237.36817979086,alpha,188,1
17,204,66725.34140109706,alpha,188,1
18,205,67217.90229019447,alpha,188,1
19,206,67714.79492034187,alpha,188,1
20,207,68215.75938643853,alpha,188,1
21,208,68720.5306381897,alpha,188,1
1,188,60212.28683426955,alpha,188,2
2,189,59935.59363566796,alpha,188,2
3,190,60591.973531779935,alpha,188,2
4,191,61041.535682419344,alpha,188,2
5,192,61405.61684319872,alpha,188,2
6,193,61841.092528789275,alpha,188,2
7,194,62278.56186793643,alpha,188,2
8,195,62712.69601765693,alpha,188,2
9,196,63157.97198248296,alpha,188,2
10,197,63611.30484405759,alpha,188,2
11,198,64071.5211619629,alpha,188,2
12,199,64539.78976906002,alpha,188,2
13,200,65016.029653169855,alpha,188,2
14,201,65499.95556410755,alpha,188,2
15,202,65991.38344719363,alpha,188,2
16,203,66489.96179799894,alpha,188,2
17,204,66995.21996414561,alpha,188,2
18,205,67506.62147331703,alpha,188,2
19,206,68023.56199684733,alpha,188,2
20,207,68545.3844776226,alpha,188,2
21,208,69071.39819305117,alpha,188,2
1,188,63020.857356472035,alpha,188,3
2,189,63135.0052606471,alpha,188,3
3,190,62553.13606913282,alpha,188,3
4,191,62877.92110430675,alpha,188,3
5,192,63576.47140470517,alpha,188,3
6,193,64087.12939280494,alpha,188,3
7,194,64440.15649848032,alpha,188,3
8,195,64825.74492875115,alpha,188,3
9,196,65272.465696036954,alpha,188,3
10,197,65725.1655865082,alpha,188,3
11,198,66165.05125037377,alpha,188,3
12,199,66607.78522106206,alpha,188,3
13,200,67064.70252662111,alpha,188,3
14,201,67534.03585625609,alpha,188,3
15,202,68012.23729264518,alpha,188,3
16,203,68499.193166872,alpha,188,3
17,204,68995.89736469976,alpha,188,3
18,205,69502.25088577814,alpha,188,3
19,206,70017.36329364982,alpha,188,3
20,207,70540.34568286306,alpha,188,3
21,208,71070.41491185303,alpha,188,3
1,195,42154.99799327484,alpha,195,1
2,196,41602.164561697864,alpha,195,1
3,197,41240.334922856935,alpha,195,1
4,198,40899.96499774724,alpha,195,1
5,199,40605.7385573838,alpha,195,1
6,200,40350.11882646756,alpha,195,1
7,201,40131.0142815288,alpha,195,1
8,202,39945.5956675759,alpha,195,1
9,203,39791.35131315518,alpha,195,1
10,204,39665.92036780837,alpha,195,1
11,205,39567.11537121094,alpha,195,1
12,206,39492.90596964082,alpha,195,1
13,207,39441.405618903314,alpha,195,1
14,208,39410.85694481591,alpha,195,1
15,209,39399.61808174336,alpha,195,1
16,210,39406.15049357978,alpha,195,1
17,211,39429.00859211591,alpha,195,1
18,212,39466.83117504909,alpha,195,1
19,213,39518.33455264143,alpha,195,1
20,214,39582.30714357597,alpha,195,1
21,215,39657.60528285748,alpha,195,1
1,195,43317.23670941657,alpha,195,2
2,196,43072.56499613503,alpha,195,2
3,197,42540.15808742425,alpha,195,2
4,198,42279.36350796474,alpha,195,2
5,199,42055.63623201318,alpha,195,2
6,200,41855.38129836232,alpha,195,2
7,201,41698.953566214775,alpha,195,2
8,202,41582.60326802644,alpha,195,2
9,203,41502.26595683133,alpha,195,2
10,204,41456.081400999705,alpha,195,2
11,205,41441.83227439529,alpha,195,2
12,206,41457.05124674543,alpha,195,2
13,207,41499.29520360645,alpha,195,2
14,208,41566.12798971463,alpha,195,2
15,209,41655.13182098747,alpha,195,2
16,210,41763.939790080985,alpha,195,2
17,211,41890.25902790419,alpha,195,2
18,212,42031.88927148495,alpha,195,2
19,213,42186.73871982441,alpha,195,2
20,214,42352.836419373336,alpha,195,2
21,215,42528.341226988494,alpha,195,2
1,195,44665.06099416409,alpha,195,3
2,196,45747.33562155557,alpha,195,3
3,197,45521.47330278246,alpha,195,3
4,198,44701.73720971779,alpha,195,3
5,199,44397.37842188385,alpha,195,3
6,200,44401.22234042933,alpha,195,3
7,201,44437.23615412432,alpha,195,3
8,202,44438.76187000165,alpha,195,3
9,203,44461.397513040676,alpha,195,3
10,204,44538.434059025276,alpha,195,3
11,205,44661.76391540341,alpha,195,3
12,206,44817.69075809861,alpha,195,3
13,207,45000.35365768225,alpha,195,3
14,208,45208.867165516596,alpha,195,3
15,209,45441.3943334318,alpha,195,3
16,210,45694.54276084662,alpha,195,3
17,211,45964.776246842426,alpha,195,3
18,212,46249.11357841614,alpha,195,3
19,213,46544.974053178616,alpha,195,3
20,214,46849.94051732717,alpha,195,3
21,215,47161.735031491735,alpha,195,3
1,202,52042.32363624614,alpha,202,1
2,203,51812.194074117455,alpha,202,1
3,204,51746.618816431954,alpha,202,1
4,205,51669.81171984422,alpha,202,1
5,206,51622.30955545609,alpha,202,1
6,207,51595.445505241514,alpha,202,1
7,208,51590.8558662079,alpha,202,1
8,209,51607.420598687706,alpha,202,1
9,210,51644.3353368168,alpha,202,1
10,211,51700.54332335094,alpha,202,1
11,212,51774.94688713997,alpha,202,1
12,213,51866.420382327815,alpha,202,1
13,214,51973.84882050702,alpha,202,1
14,215,52096.14693780869,alpha,202,1
15,216,52232.27248107711,alpha,202,1
16,217,52381.23347309428,alpha,202,1
17,218,52542.09166447287,alpha,202,1
18,219,52713.963297049864,alpha,202,1
19,220,52896.018125267714,alpha,202,1
20,221,53087.47735657834,alpha,202,1
21,222,53287.61098627333,alpha,202,1
1,202,53250.362826529024,alpha,202,2
2,203,52896.4254149008,alpha,202,2
3,204,52562.03952506202,alpha,202,2
4,205,52538.85090042195,alpha,202,2
5,206,52474.26830911209,alpha,202,2
6,207,52421.68454578126,alpha,202,2
7,208,52410.510916698324,alpha,202,2
8,209,52424.03561255997,alpha,202,2
9,210,52460.68197665399,alpha,202,2
10,211,52521.04533825835,alpha,202,2
11,212,52603.28227968747,alpha,202,2
12,213,52705.9648007226,alpha,202,2
13,214,52827.925774213894,alpha,202,2
14,215,52967.9166093269,alpha,202,2
15,216,53124.71187163024,alpha,202,2
16,217,53297.125653522504,alpha,202,2
17,218,53483.99475069505,alpha,202,2
18,219,53684.18347503761,alpha,202,2
19,220,53896.588110744604,alpha,202,2
20,221,54120.13911309485,alpha,202,2
21,222,54353.804051632294,alpha,202,2
1,202,53266.293132475286,alpha,202,3
2,203,54935.571324018456,alpha,202,3
3,204,54520.47008727455,alpha,202,3
4,205,53924.613752929465,alpha,202,3
5,206,53852.1045182652,alpha,202,3
6,207,54105.42201285782,alpha,202,3
7,208,54271.33608901854,alpha,202,3
8,209,54351.01165898768,alpha,202,3
9,210,54449.62974349112,alpha,202,3
10,211,54610.1802768697,alpha,202,3
11,212,54802.29380654418,alpha,202,3
12,213,55004.657020845334,alpha,202,3
13,214,55218.310298115146,alpha,202,3
14,215,55449.93791386194,alpha,202,3
15,216,55699.36219230371,alpha,202,3
16,217,55963.160362079914,alpha,202,3
17,218,56239.05440930879,alpha,202,3
18,219,56526.333605728636,alpha,202,3
19,220,56824.33477611718,alpha,202,3
20,221,57131.952498960665,alpha,202,3
21,222,57447.9659947962,alpha,202,3
1,209,35732.46784046379,alpha,209,1
2,210,34856.76405567814,alpha,209,1
