steps,forecast_index,predicted_mean,strain,train_idx,hyp
12,157,17641.262962235836,alpha,146,1
13,158,17418.19792962318,alpha,146,1
14,159,17202.21583123487,alpha,146,1
15,160,16993.29411173501,alpha,146,1
16,161,16791.396359905808,alpha,146,1
17,162,16596.474301649934,alpha,146,1
18,163,16408.46954739672,alpha,146,1
19,164,16227.315123489218,alpha,146,1
20,165,16052.93681358262,alpha,146,1
21,166,15885.254332960578,alpha,146,1
1,146,21435.799569017745,alpha,146,2
2,147,20764.834846599748,alpha,146,2
3,148,20481.956573624022,alpha,146,2
4,149,20340.028180907702,alpha,146,2
5,150,20133.258585431333,alpha,146,2
6,151,19919.150574174033,alpha,146,2
7,152,19726.395073425476,alpha,146,2
8,153,19543.415647971888,alpha,146,2
9,154,19366.609793002845,alpha,146,2
10,155,19198.169888369783,alpha,146,2
11,156,19038.467999890298,alpha,146,2
12,157,18887.05451795944,alpha,146,2
13,158,18743.81336346083,alpha,146,2
14,159,18608.709074791463,alpha,146,2
15,160,18481.625725988037,alpha,146,2
16,161,18362.4252990947,alpha,146,2
17,162,18250.97218460041,alpha,146,2
18,163,18147.124482685675,alpha,146,2
19,164,18050.733124163107,alpha,146,2
20,165,17961.645331454605,alpha,146,2
21,166,17879.70613030146,alpha,146,2
1,146,21813.22830794457,alpha,146,3
2,147,22089.899975388264,alpha,146,3
3,148,20877.196211306768,alpha,146,3
4,149,20421.587732858625,alpha,146,3
5,150,20261.97369099243,alpha,146,3
6,151,20296.980328466452,alpha,146,3
7,152,20050.444801792895,alpha,146,3
8,153,19757.799944949023,alpha,146,3
9,154,19498.874107707867,alpha,146,3
10,155,19335.472801195367,alpha,146,3
11,156,19177.182777059355,alpha,146,3
12,157,19007.777584363914,alpha,146,3
13,158,18832.681339869276,alpha,146,3
14,159,18677.850084335503,alpha,146,3
15,160,18541.139556813738,alpha,146,3
16,161,18415.857545403247,alpha,146,3
17,162,18296.53956799664,alpha,146,3
18,163,18185.80372836366,alpha,146,3
19,164,18085.624008552782,alpha,146,3
20,165,17996.09404740844,alpha,146,3
21,166,17915.666673890453,alpha,146,3
1,153,29431.80650719645,alpha,153,1
2,154,29365.68495013814,alpha,153,1
3,155,29244.02367895573,alpha,153,1
4,156,29126.061190446173,alpha,153,1
5,157,29006.71511672686,alpha,153,1
6,158,28887.551601828025,alpha,153,1
7,159,28769.291860452162,alpha,153,1
8,160,28652.622758571924,alpha,153,1
9,161,28538.126211649596,alpha,153,1
10,162,28426.300034107742,alpha,153,1
11,163,28317.567493682498,alpha,153,1
12,164,28212.28664186409,alpha,153,1
13,165,28110.75841911542,alpha,153,1
14,166,28013.233791083858,alpha,153,1
15,167,27919.920020839934,alpha,153,1
16,168,27830.98618229635,alpha,153,1
17,169,27746.568005972284,alpha,153,1
18,170,27666.77213745262,alpha,153,1
19,171,27591.6798792184,alpha,153,1
20,172,27521.350478030567,alpha,153,1
21,173,27455.824012574118,alpha,153,1
1,153,30529.30378262209,alpha,153,2
2,154,29719.97110679847,alpha,153,2
3,155,29593.093679580536,alpha,153,2
4,156,29634.310544517455,alpha,153,2
5,157,29555.252255841686,alpha,153,2
6,158,29461.336940725425,alpha,153,2
7,159,29392.07903529977,alpha,153,2
8,160,29328.27489432754,alpha,153,2
9,161,29265.572854906808,alpha,153,2
10,162,29207.856044544034,alpha,153,2
11,163,29155.897964990156,alpha,153,2
12,164,29109.29043783954,alpha,153,2
13,165,29068.142054982305,alpha,153,2
14,166,29032.652635005586,alpha,153,2
15,167,29002.881126365784,alpha,153,2
16,168,28978.839885856116,alpha,153,2
17,169,28960.532176988243,alpha,153,2
18,170,28947.94020723619,alpha,153,2
19,171,28941.025073930687,alpha,153,2
20,172,28939.73300732846,alpha,153,2
21,173,28943.998557731316,alpha,153,2
1,153,30371.098010581278,alpha,153,3
2,154,30648.07666845097,alpha,153,3
3,155,29390.271923745862,alpha,153,3
4,156,29309.172987527752,alpha,153,3
5,157,29335.98424455215,alpha,153,3
6,158,29482.399590636705,alpha,153,3
7,159,29305.991950516698,alpha,153,3
8,160,29145.61560147864,alpha,153,3
9,161,29021.915902915567,alpha,153,3
10,162,28973.602130679737,alpha,153,3
11,163,28909.723208060605,alpha,153,3
12,164,28836.154791369856,alpha,153,3
13,165,28760.835590501243,alpha,153,3
14,166,28703.48503609718,alpha,153,3
15,167,28657.80981391127,alpha,153,3
16,168,28619.49774602046,alpha,153,3
17,169,28585.92138570723,alpha,153,3
18,170,28559.887668188177,alpha,153,3
19,171,28542.306035365957,alpha,153,3
20,172,28532.937857487155,alpha,153,3
21,173,28530.7820763804,alpha,153,3
1,160,41796.01281388801,alpha,160,1
2,161,41865.31715550295,alpha,160,1
3,162,41973.510894202234,alpha,160,1
4,163,42087.08293729634,alpha,160,1
5,164,42209.65810983894,alpha,160,1
6,165,42340.053598697225,alpha,160,1
7,166,42477.795366734186,alpha,160,1
8,167,42622.38243118156,alpha,160,1
9,168,42773.3759918725,alpha,160,1
10,169,42930.3808141352,alpha,160,1
11,170,43093.04163264474,alpha,160,1
12,171,43261.03830121925,alpha,160,1
13,172,43434.08174565555,alpha,160,1
14,173,43611.91037177278,alpha,160,1
15,174,43794.2869069596,alpha,160,1
16,175,43980.99561868744,alpha,160,1
17,176,44171.83986519876,alpha,160,1
18,177,44366.639938326014,alpha,160,1
19,178,44565.23116330745,alpha,160,1
20,179,44767.462224687435,alpha,160,1
21,180,44973.193691114895,alpha,160,1
1,160,41509.7443595668,alpha,160,2
2,161,41927.32395154455,alpha,160,2
3,162,42053.203197541865,alpha,160,2
4,163,42153.581152440864,alpha,160,2
5,164,42320.01387501895,alpha,160,2
6,165,42492.301951214446,alpha,160,2
7,166,42661.231868875686,alpha,160,2
8,167,42837.96689483446,alpha,160,2
9,168,43022.0465093179,alpha,160,2
10,169,43210.99330753193,alpha,160,2
11,170,43404.72467001602,alpha,160,2
12,171,43603.26035819175,alpha,160,2
13,172,43806.23106279546,alpha,160,2
14,173,44013.34256993722,alpha,160,2
15,174,44224.3962532591,alpha,160,2
16,175,44439.19889257286,alpha,160,2
17,176,44657.5664944151,alpha,160,2
18,177,44879.33610535239,alpha,160,2
19,178,45104.360443170975,alpha,160,2
20,179,45332.50382451259,alpha,160,2
21,180,45563.64136914946,alpha,160,2
1,160,42072.97150715748,alpha,160,3
2,161,42160.67315513468,alpha,160,3
3,162,42338.57324693637,alpha,160,3
4,163,42390.33888284456,alpha,160,3
5,164,42533.32740902385,alpha,160,3
6,165,42684.95887531264,alpha,160,3
7,166,42850.581481033914,alpha,160,3
8,167,43016.61845929583,alpha,160,3
9,168,43194.227476608015,alpha,160,3
10,169,43380.70739617754,alpha,160,3
11,170,43574.839610735566,alpha,160,3
12,171,43774.87284119866,alpha,160,3
13,172,43980.80519242446,alpha,160,3
14,173,44192.2463551914,alpha,160,3
15,174,44408.77838450989,alpha,160,3
16,175,44629.9687934289,alpha,160,3
17,176,44855.536269978205,alpha,160,3
18,177,45085.24012978108,alpha,160,3
19,178,45318.86191991309,alpha,160,3
20,179,45556.19994767032,alpha,160,3
21,180,45797.078534033615,alpha,160,3
1,167,46002.899848427085,alpha,167,1
2,168,45704.771995718686,alpha,167,1
3,169,45984.16070816617,alpha,167,1
4,170,46153.2730021617,alpha,167,1
5,171,46356.49037877977,alpha,167,1
6,172,46562.32596604688,alpha,167,1
7,173,46776.592209068716,alpha,167,1
8,174,46997.307414169896,alpha,167,1
9,175,47224.221111009574,alpha,167,1
10,176,47456.78988495807,alpha,167,1
11,177,47694.5968722794,alpha,167,1
12,178,47937.25548593303,alpha,167,1
13,179,48184.42311438285,alpha,167,1
14,180,48435.792353918354,alpha,167,1
15,181,48691.08768879078,alpha,167,1
16,182,48950.06163289703,alpha,167,1
17,183,49212.491525947895,alpha,167,1
18,184,49478.17666749214,alpha,167,1
19,185,49746.93579907637,alpha,167,1
20,186,50018.604882436906,alpha,167,1
21,187,50293.03514075933,alpha,167,1
1,167,45095.43550397564,alpha,167,2
2,168,46430.56719016869,alpha,167,2
3,169,46251.337590427946,alpha,167,2
4,170,46410.75399435626,alpha,167,2
5,171,46706.20134478003,alpha,167,2
6,172,46937.73861474797,alpha,167,2
7,173,47172.49151945029,alpha,167,2
8,174,47421.869652024136,alpha,167,2
9,175,47674.14467422194,alpha,167,2
10,176,47929.73012137629,alpha,167,2
11,177,48189.60216274469,alpha,167,2
12,178,48453.097035908766,alpha,167,2
13,179,48719.868331910024,alpha,167,2
14,180,48989.76041777727,alpha,167,2
15,181,49262.57356187519,alpha,167,2
16,182,49538.123941377984,alpha,167,2
17,183,49816.2573226414,alpha,167,2
18,184,50096.83460160631,alpha,167,2
19,185,50379.72978322586,alpha,167,2
20,186,50664.82952294203,alpha,167,2
21,187,50952.031130044605,alpha,167,2
1,167,45556.1518157352,alpha,167,3
2,168,46164.54318371556,alpha,167,3
3,169,47192.82603699238,alpha,167,3
4,170,46868.9151485031,alpha,167,3
5,171,47073.43838149514,alpha,167,3
6,172,47290.828589900746,alpha,167,3
7,173,47602.606481347255,alpha,167,3
8,174,47830.97733085596,alpha,167,3
9,175,48081.38765499171,alpha,167,3
10,176,48336.817235275535,alpha,167,3
11,177,48606.662563304024,alpha,167,3
12,178,48876.54083582427,alpha,167,3
13,179,49150.74049583759,alpha,167,3
14,180,49428.272338128736,alpha,167,3
15,181,49709.93634926691,alpha,167,3
16,182,49994.59810713718,alpha,167,3
17,183,50282.18835211209,alpha,167,3
18,184,50572.45052724094,alpha,167,3
19,185,50865.31117136682,alpha,167,3
20,186,51160.57972162672,alpha,167,3
21,187,51458.131525571385,alpha,167,3
1,174,60065.176336803714,alpha,174,1
2,175,60272.62921758556,alpha,174,1
3,176,60567.65244324685,alpha,174,1
4,177,60865.3281113023,alpha,174,1
5,178,61184.57518376764,alpha,174,1
6,179,61518.10479219275,alpha,174,1
7,180,61865.59714857204,alpha,174,1
8,181,62225.19746105051,alpha,174,1
9,182,62595.660205061315,alpha,174,1
10,183,62975.77703356828,alpha,174,1
11,184,63364.5011727169,alpha,174,1
12,185,63760.89638986776,alpha,174,1
13,186,64164.13293486829,alpha,174,1
14,187,64573.47341118289,alpha,174,1
15,188,64988.262927971635,alpha,174,1
16,189,65407.91967534952,alpha,174,1
17,190,65831.92673711236,alpha,174,1
18,191,66259.82478129613,alpha,174,1
19,192,66691.20558584042,alpha,174,1
20,193,67125.70629086316,alpha,174,1
21,194,67563.00429930979,alpha,174,1
1,174,60146.91078381391,alpha,174,2
2,175,60503.2724610193,alpha,174,2
3,176,60835.100324619416,alpha,174,2
4,177,61207.656612112034,alpha,174,2
5,178,61587.87957049341,alpha,174,2
6,179,61976.10506586188,alpha,174,2
7,180,62373.233252957376,alpha,174,2
8,181,62777.35055700495,alpha,174,2
9,182,63187.45185140348,alpha,174,2
10,183,63602.74900438204,alpha,174,2
11,184,64022.49052389272,alpha,174,2
12,185,64446.04450262796,alpha,174,2
13,186,64872.87220445459,alpha,174,2
14,187,65302.509439480054,alpha,174,2
15,188,65734.55818228556,alpha,174,2
16,189,66168.67707393804,alpha,174,2
17,190,66604.57319504711,alpha,174,2
18,191,67041.99523288113,alpha,174,2
19,192,67480.72756918837,alpha,174,2
20,193,67920.5852016413,alpha,174,2
21,194,68361.40939348482,alpha,174,2
1,174,60613.86539247409,alpha,174,3
2,175,60868.17962431977,alpha,174,3
3,176,61174.035016975795,alpha,174,3
4,177,61492.03154863766,alpha,174,3
5,178,61874.733868884854,alpha,174,3
6,179,62258.70030527741,alpha,174,3
7,180,62656.78549068707,alpha,174,3
8,181,63064.8932194957,alpha,174,3
9,182,63483.70123465654,alpha,174,3
10,183,63909.55328973604,alpha,174,3
11,184,64341.368240715194,alpha,174,3
12,185,64777.81638276464,alpha,174,3
13,186,65218.04518248827,alpha,174,3
14,187,65661.21748045618,alpha,174,3
15,188,66106.72037338959,alpha,174,3
16,189,66554.04637811772,alpha,174,3
17,190,67002.79962570837,alpha,174,3
18,191,67452.65878624385,alpha,174,3
19,192,67903.36944572472,alpha,174,3
20,193,68354.72821364646,alpha,174,3
21,194,68806.57363108138,alpha,174,3
1,181,60448.800136197366,alpha,181,1
2,182,60659.029828164224,alpha,181,1
3,183,60769.72758622866,alpha,181,1
4,184,60952.54837670325,alpha,181,1
5,185,61160.66718898945,alpha,181,1
6,186,61401.50672190763,alpha,181,1
7,187,61669.5036523136,alpha,181,1
8,188,61962.63912706158,alpha,181,1
9,189,62278.3343466801,alpha,181,1
10,190,62614.43312636699,alpha,181,1
11,191,62968.93373432821,alpha,181,1
12,192,63340.03126977451,alpha,181,1
13,193,63726.0856944006,alpha,181,1
14,194,64125.610149028216,alpha,181,1
15,195,64537.256060083426,alpha,181,1
16,196,64959.800661479225,alpha,181,1
17,197,65392.13539748846,alpha,181,1
18,198,65833.2554498398,alpha,181,1
19,199,66282.25020659865,alpha,181,1
20,200,66738.29460646042,alpha,181,1
21,201,67200.64127365244,alpha,181,1
1,181,60838.00539690512,alpha,181,2
2,182,61030.52578283139,alpha,181,2
3,183,61354.68225357477,alpha,181,2
4,184,61674.14056773225,alpha,181,2
5,185,62018.16373825775,alpha,181,2
6,186,62384.1072908801,alpha,181,2
7,187,62767.277134981145,alpha,181,2
8,188,63165.84288342106,alpha,181,2
9,189,63577.806513552554,alpha,181,2
10,190,64001.35793792036,alpha,181,2
11,191,64434.94023258478,alpha,181,2
12,192,64877.17913377088,alpha,181,2
13,193,65326.865610164736,alpha,181,2
14,194,65782.9379527325,alpha,181,2
15,195,66244.46379989725,alpha,181,2
16,196,66710.62492105873,alpha,181,2
17,197,67180.70376317651,alpha,181,2
18,198,67654.07153751916,alpha,181,2
19,199,68130.17771160488,alpha,181,2
20,200,68608.54073266592,alpha,181,2
21,201,69088.7398380631,alpha,181,2
1,181,61203.48389358025,alpha,181,3
2,182,61780.52838568599,alpha,181,3
3,183,61678.28529031783,alpha,181,3
4,184,61995.55001393768,alpha,181,3
5,185,62285.27767538796,alpha,181,3
6,186,62670.264986235765,alpha,181,3
7,187,63032.28912719693,alpha,181,3
8,188,63435.612756382594,alpha,181,3
9,189,63852.868039301124,alpha,181,3
10,190,64292.549292710755,alpha,181,3
11,191,64742.8793102379,alpha,181,3
12,192,65205.14267028411,alpha,181,3
13,193,65675.59896100927,alpha,181,3
14,194,66153.46521120127,alpha,181,3
15,195,66636.68524614724,alpha,181,3
16,196,67124.25057829972,alpha,181,3
17,197,67615.00786946918,alpha,181,3
18,198,68108.17768784451,alpha,181,3
19,199,68603.02178414779,alpha,181,3
20,200,69098.97717004408,alpha,181,3
21,201,69595.5594380732,alpha,181,3
1,188,59200.30191580185,alpha,188,1
2,189,59557.99281977372,alpha,188,1
3,190,59676.0140042076,alpha,188,1
4,191,59860.542752489215,alpha,188,1
5,192,60043.0062533875,alpha,188,1
6,193,60237.553585395064,alpha,188,1
7,194,60440.18504259585,alpha,188,1
8,195,60650.98298586823,alpha,188,1
9,196,60869.2027237891,alpha,188,1
10,197,61094.34783490343,alpha,188,1
11,198,61325.92675297228,alpha,188,1
12,199,61563.500716847506,alpha,188,1
13,200,61806.668037722695,alpha,188,1
14,201,62055.062908574284,alpha,188,1
15,202,62308.351460241334,alpha,188,1
16,203,62566.22883322072,alpha,188,1
17,204,62828.416394340034,alpha,188,1
18,205,63094.65925434472,alpha,188,1
19,206,63364.72401954502,alpha,188,1
20,207,63638.39676297742,alpha,188,1
21,208,63915.48119185965,alpha,188,1
1,188,60068.357528598375,alpha,188,2
2,189,59714.305937751524,alpha,188,2
3,190,60036.41863856073,alpha,188,2
4,191,60262.37532718207,alpha,188,2
5,192,60442.97800705654,alpha,188,2
6,193,60661.17465683844,alpha,188,2
7,194,60888.49081845306,alpha,188,2
8,195,61120.35676102934,alpha,188,2
9,196,61360.42412168215,alpha,188,2
10,197,61607.40490265772,alpha,188,2
11,198,61860.314404052275,alpha,188,2
12,199,62118.80955077116,alpha,188,2
13,200,62382.43252078905,alpha,188,2
14,201,62650.74673886089,alpha,188,2
15,202,62923.389530959794,alpha,188,2
16,203,63200.034168847706,alpha,188,2
17,204,63480.38594041922,alpha,188,2
18,205,63764.1819730104,alpha,188,2
19,206,64051.18655220372,alpha,188,2
20,207,64341.187722259914,alpha,188,2
21,208,64633.99468923105,alpha,188,2
1,188,61266.66503587068,alpha,188,3
2,189,61245.05003244002,alpha,188,3
3,190,60902.452430961195,alpha,188,3
4,191,61162.48918931363,alpha,188,3
5,192,61443.37198702193,alpha,188,3
6,193,61677.925474417956,alpha,188,3
7,194,61884.58430278859,alpha,188,3
8,195,62120.97658024287,alpha,188,3
9,196,62372.234417975065,alpha,188,3
10,197,62630.44004310542,alpha,188,3
11,198,62893.236069501916,alpha,188,3
12,199,63162.65258892954,alpha,188,3
13,200,63438.13936104088,alpha,188,3
14,201,63718.84319683192,alpha,188,3
15,202,64004.10330218937,alpha,188,3
16,203,64293.601139098995,alpha,188,3
17,204,64587.01133666209,alpha,188,3
18,205,64884.01829546342,alpha,188,3
19,206,65184.338654458166,alpha,188,3
20,207,65487.73535658858,alpha,188,3
21,208,65794.00028912346,alpha,188,3
1,195,42276.79147246467,alpha,195,1
2,196,41930.219836197146,alpha,195,1
3,197,41741.42319798006,alpha,195,1
4,198,41576.585910191025,alpha,195,1
5,199,41451.004095872515,alpha,195,1
6,200,41358.60441134477,alpha,195,1
7,201,41296.78444708893,alpha,195,1
8,202,41262.75551193618,alpha,195,1
9,203,41254.04673887582,alpha,195,1
10,204,41268.40470946186,alpha,195,1
11,205,41303.78376065877,alpha,195,1
12,206,41358.32530825282,alpha,195,1
13,207,41430.34081387192,alpha,195,1
14,208,41518.29607264323,alpha,195,1
15,209,41620.79698926307,alpha,195,1
16,210,41736.57666263143,alpha,195,1
17,211,41864.48366428798,alpha,195,1
18,212,42003.47139942225,alpha,195,1
19,213,42152.58845054258,alpha,195,1
20,214,42310.969812973155,alpha,195,1
21,215,42477.82893976507,alpha,195,1
1,195,43212.88267337973,alpha,195,2
2,196,43265.556480998566,alpha,195,2
3,197,43069.47208725995,alpha,195,2
4,198,43047.10896543674,alpha,195,2
5,199,43058.623002595996,alpha,195,2
6,200,43087.80951474891,alpha,195,2
7,201,43143.41729938212,alpha,195,2
8,202,43221.862368704446,alpha,195,2
9,203,43319.85027894825,alpha,195,2
10,204,43435.332589230275,alpha,195,2
11,205,43566.3849183102,alpha,195,2
12,206,43711.25668485838,alpha,195,2
13,207,43868.414841928505,alpha,195,2
14,208,44036.50467800827,alpha,195,2
15,209,44214.32622473335,alpha,195,2
16,210,44400.817678676525,alpha,195,2
17,211,44595.03932932678,alpha,195,2
18,212,44796.159245909024,alpha,195,2
19,213,45003.440757590564,alpha,195,2
20,214,45216.2313855983,alpha,195,2
21,215,45433.95305848369,alpha,195,2
1,195,44067.376535935335,alpha,195,3
2,196,44995.95987047953,alpha,195,3
3,197,44974.57456352895,alpha,195,3
4,198,44676.297266512294,alpha,195,3
5,199,44679.74218282418,alpha,195,3
6,200,44788.89727076578,alpha,195,3
7,201,44916.41128806176,alpha,195,3
8,202,45039.12212425872,alpha,195,3
9,203,45182.60563641444,alpha,195,3
10,204,45347.839299626154,alpha,195,3
11,205,45530.54956625806,alpha,195,3
12,206,45725.80189264779,alpha,195,3
13,207,45932.02711622181,alpha,195,3
14,208,46147.971153940394,alpha,195,3
15,209,46372.42110657829,alpha,195,3
16,210,46604.118686138914,alpha,195,3
17,211,46842.03992737494,alpha,195,3
18,212,47085.33654485509,alpha,195,3
19,213,47333.29623989349,alpha,195,3
20,214,47585.301934042574,alpha,195,3
21,215,47840.82491660362,alpha,195,3
1,202,52146.454584100946,alpha,202,1
2,203,52050.88308824812,alpha,202,1
3,204,52101.5691052753,alpha,202,1
4,205,52141.445662754464,alpha,202,1
5,206,52201.496656476455,alpha,202,1
6,207,52273.93543180042,alpha,202,1
7,208,52359.11482994494,alpha,202,1
8,209,52455.81244785103,alpha,202,1
9,210,52563.23061683509,alpha,202,1
10,211,52680.57386857841,alpha,202,1
11,212,52807.12832811154,alpha,202,1
12,213,52942.23799446002,alpha,202,1
13,214,53085.303006534254,alpha,202,1
14,215,53235.77395689309,alpha,202,1
15,216,53393.147565362226,alpha,202,1
16,217,53556.96256487022,alpha,202,1
17,218,53726.795992530606,alpha,202,1
18,219,53902.25980565296,alpha,202,1
19,220,54082.99780254543,alpha,202,1
20,221,54268.68281882878,alpha,202,1
21,222,54459.01417488249,alpha,202,1
1,202,53250.73245300717,alpha,202,2
2,203,53237.077428986195,alpha,202,2
3,204,53168.304122896465,alpha,202,2
4,205,53306.59155323622,alpha,202,2
5,206,53424.15114454676,alpha,202,2
6,207,53541.90035025342,alpha,202,2
7,208,53677.8229800431,alpha,202,2
8,209,53824.21738446364,alpha,202,2
9,210,53979.5620550416,alpha,202,2
10,211,54143.836800189434,alpha,202,2
11,212,54316.15216347258,alpha,202,2
12,213,54495.76187828757,alpha,202,2
13,214,54682.078349335585,alpha,202,2
14,215,54874.550639894194,alpha,202,2
15,216,55072.680472306616,alpha,202,2
16,217,55276.02323256659,alpha,202,2
17,218,55484.17853170361,alpha,202,2
18,219,55696.78551584458,alpha,202,2
19,220,55913.51896923456,alpha,202,2
20,221,56134.08538946236,alpha,202,2
21,222,56358.219566610715,alpha,202,2
1,202,53187.44914289957,alpha,202,3
2,203,54639.61046459481,alpha,202,3
3,204,54518.67911174496,alpha,202,3
4,205,54264.21440000307,alpha,202,3
5,206,54303.749577975315,alpha,202,3
6,207,54537.35048402148,alpha,202,3
7,208,54721.472013417115,alpha,202,3
8,209,54869.337927044406,alpha,202,3
9,210,55023.949039424944,alpha,202,3
10,211,55205.334863304495,alpha,202,3
11,212,55398.67474952039,alpha,202,3
12,213,55597.27508772271,alpha,202,3
13,214,55800.74507498458,alpha,202,3
14,215,56011.089355195654,alpha,202,3
15,216,56227.79278442843,alpha,202,3
16,217,56449.87315633375,alpha,202,3
17,218,56676.58951104481,alpha,202,3
18,219,56907.66024089669,alpha,202,3
19,220,57142.80080212131,alpha,202,3
20,221,57381.69915740741,alpha,202,3
21,222,57624.046489716544,alpha,202,3
1,209,36639.217162668356,alpha,209,1
2,210,36306.4003807501,alpha,209,1
