steps,forecast_index,predicted_mean,strain,train_idx,hyp
20,179,71664.42240703844,alpha,160,1
21,180,73941.28554350286,alpha,160,1
1,160,43671.308961465955,alpha,160,2
2,161,45148.8540555127,alpha,160,2
3,162,46579.92354210466,alpha,160,2
4,163,47963.183123230934,alpha,160,2
5,164,49466.992714140564,alpha,160,2
6,165,51086.6506706886,alpha,160,2
7,166,52803.74668737501,alpha,160,2
8,167,54615.868953973055,alpha,160,2
9,168,56531.3096290417,alpha,160,2
10,169,58558.79334714636,alpha,160,2
11,170,60705.0762556456,alpha,160,2
12,171,62976.438993901014,alpha,160,2
13,172,65379.67327193171,alpha,160,2
14,173,67922.15769701451,alpha,160,2
15,174,70611.69786399603,alpha,160,2
16,175,73456.48104009032,alpha,160,2
17,176,76465.1178137958,alpha,160,2
18,177,79646.69019152224,alpha,160,2
19,178,83010.78423513472,alpha,160,2
20,179,86567.51672372967,alpha,160,2
21,180,90327.56407883018,alpha,160,2
1,160,45406.52779703401,alpha,160,3
2,161,48931.12753235549,alpha,160,3
3,162,51974.57316048257,alpha,160,3
4,163,51861.76177331619,alpha,160,3
5,164,52415.10756156035,alpha,160,3
6,165,53344.952850719914,alpha,160,3
7,166,55306.73002710752,alpha,160,3
8,167,57877.7696465645,alpha,160,3
9,168,60338.57118627615,alpha,160,3
10,169,62074.80477083288,alpha,160,3
11,170,63636.4570294898,alpha,160,3
12,171,65358.1763299834,alpha,160,3
13,172,67468.76225785725,alpha,160,3
14,173,69985.45097258501,alpha,160,3
15,174,72679.45385392569,alpha,160,3
16,175,75309.34172956459,alpha,160,3
17,176,77911.8943665903,alpha,160,3
18,177,80625.0321023371,alpha,160,3
19,178,83574.87456252612,alpha,160,3
20,179,86822.26225261949,alpha,160,3
21,180,90327.3850099761,alpha,160,3
1,167,45946.28999728583,alpha,167,1
2,168,45973.19248673535,alpha,167,1
3,169,46424.77988692877,alpha,167,1
4,170,46807.52711401297,alpha,167,1
5,171,47210.84968666049,alpha,167,1
6,172,47618.26881666432,alpha,167,1
7,173,48032.63678624769,alpha,167,1
8,174,48453.355716753445,alpha,167,1
9,175,48880.50837509011,alpha,167,1
10,176,49314.09772107433,alpha,167,1
11,177,49754.17727159179,alpha,167,1
12,178,50200.82078027316,alpha,167,1
13,179,50654.122217742115,alpha,167,1
