steps,forecast_index,predicted_mean,strain,train_idx,hyp
13,165,99330.60478290814,alpha,153,1
14,166,111210.10098213244,alpha,153,1
15,167,124491.20577784571,alpha,153,1
16,168,139292.36651286174,alpha,153,1
17,169,155739.40621665661,alpha,153,1
18,170,173966.0395186446,alpha,153,1
19,171,194114.4428493588,alpha,153,1
20,172,216335.883230223,alpha,153,1
21,173,240791.41009259145,alpha,153,1
1,153,33336.66501620016,alpha,153,2
2,154,38109.04236539034,alpha,153,2
3,155,42563.927297617076,alpha,153,2
4,156,46098.709833627334,alpha,153,2
5,157,48455.25714849611,alpha,153,2
6,158,51424.75981912366,alpha,153,2
7,159,56233.35868168925,alpha,153,2
8,160,62972.44154720777,alpha,153,2
9,161,70917.29915762297,alpha,153,2
10,162,79216.5971021119,alpha,153,2
11,163,87413.95770429657,alpha,153,2
12,164,95784.10920925834,alpha,153,2
13,165,105115.01736467215,alpha,153,2
14,166,116129.13610283541,alpha,153,2
15,167,129048.1868029309,alpha,153,2
16,168,143593.27113966807,alpha,153,2
17,169,159322.97378947795,alpha,153,2
18,170,176027.6342733202,alpha,153,2
19,171,193913.35843213298,alpha,153,2
20,172,213481.4321364665,alpha,153,2
21,173,235229.19176052255,alpha,153,2
1,153,34693.27847122052,alpha,153,3
2,154,38815.32993652916,alpha,153,3
3,155,42893.63437694276,alpha,153,3
4,156,46391.22879012779,alpha,153,3
5,157,48860.58427869261,alpha,153,3
6,158,51804.0241959634,alpha,153,3
7,159,56528.638336611795,alpha,153,3
8,160,63137.7940195516,alpha,153,3
9,161,70822.67123211,alpha,153,3
10,162,78656.78666323412,alpha,153,3
11,163,86216.2822939452,alpha,153,3
12,164,93835.78188943688,alpha,153,3
13,165,102347.45927548839,alpha,153,3
14,166,112492.57673841098,alpha,153,3
15,167,124458.36633797747,alpha,153,3
16,168,137867.1603683281,alpha,153,3
17,169,152168.31024600414,alpha,153,3
18,170,167104.41235310293,alpha,153,3
19,171,182918.55123243004,alpha,153,3
20,172,200192.77653605666,alpha,153,3
21,173,219476.40972391574,alpha,153,3
1,160,43726.59662716821,alpha,160,1
2,161,45511.19948836224,alpha,160,1
3,162,47738.207791173874,alpha,160,1
4,163,50257.82011433646,alpha,160,1
5,164,53151.27260806457,alpha,160,1
6,165,56459.680693074566,alpha,160,1
7,166,60239.9624962578,alpha,160,1
8,167,64552.415970481125,alpha,160,1
9,168,69463.44080520632,alpha,160,1
10,169,75045.28841287541,alpha,160,1
11,170,81376.57795833962,alpha,160,1
12,171,88542.73556625174,alpha,160,1
13,172,96636.52187893982,alpha,160,1
14,173,105758.61119595566,alpha,160,1
15,174,116018.23402365344,alpha,160,1
16,175,127533.88712281133,alpha,160,1
17,176,140434.11827246164,alpha,160,1
18,177,154858.39336045933,alpha,160,1
19,178,170958.0542578277,alpha,160,1
20,179,188897.37667450483,alpha,160,1
21,180,208854.73800075604,alpha,160,1
1,160,54114.46198790381,alpha,160,2
2,161,62806.558853932656,alpha,160,2
3,162,69254.57937241672,alpha,160,2
4,163,73784.28165803803,alpha,160,2
5,164,77650.40984151512,alpha,160,2
6,165,82631.61966970935,alpha,160,2
7,166,91092.18176068086,alpha,160,2
8,167,102922.59540500958,alpha,160,2
9,168,116277.85000172071,alpha,160,2
10,169,129505.28948540008,alpha,160,2
11,170,142231.3045167788,alpha,160,2
12,171,155360.81894883094,alpha,160,2
13,172,170429.6772678704,alpha,160,2
14,173,188598.0842400589,alpha,160,2
15,174,210000.94853818836,alpha,160,2
16,175,233931.5911439131,alpha,160,2
17,176,259598.26284411037,alpha,160,2
18,177,286816.6071878816,alpha,160,2
19,178,316190.56090568146,alpha,160,2
20,179,348751.32453007763,alpha,160,2
21,180,385379.1587848612,alpha,160,2
1,160,53248.40444056969,alpha,160,3
2,161,63130.05448135873,alpha,160,3
3,162,69149.09358545183,alpha,160,3
4,163,73036.91386266262,alpha,160,3
