steps,forecast_index,predicted_mean,strain,train_idx,hyp
21,187,-15346.315437936246,alpha,167,3
1,174,61556.934962220104,alpha,174,1
2,175,62842.32770760856,alpha,174,1
3,176,64380.616220900476,alpha,174,1
4,177,65916.64970979825,alpha,174,1
5,178,67522.6932951471,alpha,174,1
6,179,69178.10768378974,alpha,174,1
7,180,70888.48436387836,alpha,174,1
8,181,72651.85955548783,alpha,174,1
9,182,74468.30811137141,alpha,174,1
10,183,76337.24690735716,alpha,174,1
11,184,78258.22626946328,alpha,174,1
12,185,80230.7318521027,alpha,174,1
13,186,82254.2645811071,alpha,174,1
14,187,84328.33833213894,alpha,174,1
15,188,86452.49725193778,alpha,174,1
16,189,88626.32394043026,alpha,174,1
17,190,90849.44697020798,alpha,174,1
18,191,93121.54575017618,alpha,174,1
19,192,95442.35373749367,alpha,174,1
20,193,97811.66014178892,alpha,174,1
21,194,100229.31047756714,alpha,174,1
1,174,63252.795357717514,alpha,174,2
2,175,65025.90350659818,alpha,174,2
3,176,66757.59383577254,alpha,174,2
4,177,68805.76524760111,alpha,174,2
5,178,70868.61137432863,alpha,174,2
6,179,72948.32461922811,alpha,174,2
7,180,75085.4590895673,alpha,174,2
8,181,77273.73754254993,alpha,174,2
9,182,79510.25188313606,alpha,174,2
10,183,81796.51876127634,alpha,174,2
11,184,84132.92656382712,alpha,174,2
12,185,86519.5252296516,alpha,174,2
13,186,88956.44789227753,alpha,174,2
14,187,91443.79421833645,alpha,174,2
15,188,93981.63969276368,alpha,174,2
16,189,96570.05858596657,alpha,174,2
17,190,99209.13191976637,alpha,174,2
18,191,101898.95709657502,alpha,174,2
19,192,104639.65586332872,alpha,174,2
20,193,107431.38001354582,alpha,174,2
21,194,110274.31589836409,alpha,174,2
1,174,69068.48160627762,alpha,174,3
2,175,67599.46074722314,alpha,174,3
3,176,68743.126399937,alpha,174,3
4,177,69815.47708905787,alpha,174,3
5,178,72367.76504505808,alpha,174,3
6,179,74095.4815013391,alpha,174,3
7,180,75663.06305564113,alpha,174,3
8,181,77330.46092718001,alpha,174,3
9,182,79237.56792150941,alpha,174,3
10,183,81149.84228004057,alpha,174,3
11,184,83042.21607752197,alpha,174,3
12,185,84956.25225454292,alpha,174,3
13,186,86933.2086704568,alpha,174,3
14,187,88954.79539393244,alpha,174,3
15,188,91007.55688090253,alpha,174,3
16,189,93091.61473608384,alpha,174,3
17,190,95213.45521371506,alpha,174,3
18,191,97373.52154420043,alpha,174,3
19,192,99569.96313186044,alpha,174,3
20,193,101802.05194331465,alpha,174,3
21,194,104070.56536045545,alpha,174,3
1,181,61252.987980706035,alpha,181,1
2,182,62066.73666379544,alpha,181,1
3,183,62796.539234172844,alpha,181,1
4,184,63583.181813236355,alpha,181,1
5,185,64392.27407788799,alpha,181,1
6,186,65235.174046724394,alpha,181,1
7,187,66109.59791269092,alpha,181,1
8,188,67015.9040651189,alpha,181,1
9,189,67952.90280842767,alpha,181,1
10,190,68919.16757430405,alpha,181,1
11,191,69912.83525905124,alpha,181,1
12,192,70931.79283977515,alpha,181,1
13,193,71973.74031138046,alpha,181,1
14,194,73036.26978664186,alpha,181,1
15,195,74116.92482361298,alpha,181,1
16,196,75213.25133714177,alpha,181,1
17,197,76322.83853562633,alpha,181,1
18,198,77443.35169771896,alpha,181,1
19,199,78572.557592292,alpha,181,1
20,200,79708.34352597494,alpha,181,1
21,201,80848.73086556984,alpha,181,1
1,181,62215.27533898795,alpha,181,2
2,182,62906.10222852307,alpha,181,2
3,183,63752.040260358604,alpha,181,2
4,184,64704.3380769321,alpha,181,2
5,185,65679.40620021927,alpha,181,2
6,186,66691.00096139147,alpha,181,2
7,187,67746.34389844861,alpha,181,2
8,188,68844.0441637265,alpha,181,2
9,189,69982.30103174115,alpha,181,2
10,190,71159.20139049916,alpha,181,2
11,191,72372.38408098843,alpha,181,2
12,192,73618.9829343933,alpha,181,2
13,193,74895.7376295519,alpha,181,2
14,194,76199.1338646405,alpha,181,2
15,195,77525.49460666924,alpha,181,2
16,196,78871.0562508352,alpha,181,2
17,197,80232.04399963835,alpha,181,2
18,198,81604.73861674416,alpha,181,2
19,199,82985.53218749815,alpha,181,2
20,200,84370.97403953595,alpha,181,2
21,201,85757.80740129811,alpha,181,2
1,181,56823.394660736,alpha,181,3
2,182,57582.23631238519,alpha,181,3
3,183,57526.17676506109,alpha,181,3
4,184,58159.8119707491,alpha,181,3
5,185,58063.91032962786,alpha,181,3
6,186,58290.74014491598,alpha,181,3
7,187,58650.876045076635,alpha,181,3
8,188,59183.64584960694,alpha,181,3
9,189,59725.72001973989,alpha,181,3
10,190,60338.441453456864,alpha,181,3
11,191,61038.73565187631,alpha,181,3
12,192,61831.26513848305,alpha,181,3
13,193,62691.655548631825,alpha,181,3
14,194,63610.38376589565,alpha,181,3
15,195,64581.06736397927,alpha,181,3
16,196,65596.58382479122,alpha,181,3
17,197,66646.06021873154,alpha,181,3
18,198,67719.12155626135,alpha,181,3
19,199,68806.52944808193,alpha,181,3
20,200,69899.84970053118,alpha,181,3
21,201,70990.97207070605,alpha,181,3
1,188,59517.12663660645,alpha,188,1
2,189,60199.98890727545,alpha,188,1
3,190,60601.58161265912,alpha,188,1
4,191,61071.440606042226,alpha,188,1
5,192,61527.28338205817,alpha,188,1
6,193,61990.51056367636,alpha,188,1
7,194,62457.29605602014,alpha,188,1
8,195,62929.60296369603,alpha,188,1
9,196,63407.72684337068,alpha,188,1
10,197,63892.10836246119,alpha,188,1
11,198,64382.92130360361,alpha,188,1
12,199,64880.19920343907,alpha,188,1
13,200,65383.83351854213,alpha,188,1
14,201,65893.60243055873,alpha,188,1
15,202,66409.19102773762,alpha,188,1
16,203,66930.21168654152,alpha,188,1
17,204,67456.22215680868,alpha,188,1
18,205,67986.74176266367,alpha,188,1
19,206,68521.26556454386,alpha,188,1
20,207,69059.27655884443,alpha,188,1
21,208,69600.25600172277,alpha,188,1
1,188,61106.11976627604,alpha,188,2
2,189,60816.45014227374,alpha,188,2
3,190,61291.304678064414,alpha,188,2
4,191,61903.699612690994,alpha,188,2
5,192,62390.83885969692,alpha,188,2
6,193,62894.44316973959,alpha,188,2
7,194,63437.92806272271,alpha,188,2
8,195,63994.7990555879,alpha,188,2
9,196,64564.093971020855,alpha,188,2
10,197,65149.20593047349,alpha,188,2
11,198,65748.7933124671,alpha,188,2
12,199,66361.25182963492,alpha,188,2
13,200,66985.57673162622,alpha,188,2
14,201,67620.60724295287,alpha,188,2
15,202,68265.01742740683,alpha,188,2
16,203,68917.46155639338,alpha,188,2
17,204,69576.58904547102,alpha,188,2
18,205,70241.04965524617,alpha,188,2
19,206,70909.516548688,alpha,188,2
20,207,71580.70578297059,alpha,188,2
21,208,72253.390338748,alpha,188,2
1,188,56148.63867774374,alpha,188,3
2,189,57345.206231255754,alpha,188,3
3,190,57236.339235725216,alpha,188,3
4,191,57963.08363403716,alpha,188,3
5,192,58168.80211230891,alpha,188,3
6,193,58299.109550251975,alpha,188,3
7,194,58651.45984478865,alpha,188,3
8,195,59049.23209420961,alpha,188,3
9,196,59441.978964271395,alpha,188,3
10,197,59840.21712024696,alpha,188,3
11,198,60284.85362549419,alpha,188,3
12,199,60772.50570293034,alpha,188,3
13,200,61285.0357739965,alpha,188,3
14,201,61818.365579312434,alpha,188,3
15,202,62372.8852983825,alpha,188,3
16,203,62945.767867159775,alpha,188,3
17,204,63531.78878175773,alpha,188,3
18,205,64126.52242326782,alpha,188,3
19,206,64726.5787227867,alpha,188,3
20,207,65328.66498669199,alpha,188,3
21,208,65929.53438064593,alpha,188,3
1,195,41938.672316207936,alpha,195,1
2,196,41217.923613554245,alpha,195,1
3,197,40691.70806562932,alpha,195,1
4,198,40195.89831054356,alpha,195,1
5,199,39753.302897495,alpha,195,1
6,200,39356.03335605925,alpha,195,1
7,201,39001.57433762602,alpha,195,1
8,202,38686.72709240085,alpha,195,1
9,203,38408.5745354309,alpha,195,1
10,204,38164.295956091424,alpha,195,1
11,205,37951.18470004134,alpha,195,1
12,206,37766.64033245168,alpha,195,1
13,207,37608.170399482166,alpha,195,1
14,208,37473.393760886574,alpha,195,1
15,209,37360.04518221048,alpha,195,1
16,210,37265.980040666385,alpha,195,1
17,211,37189.178498088775,alpha,195,1
18,212,37127.748697357645,alpha,195,1
19,213,37079.92872772049,alpha,195,1
20,214,37044.08724311115,alpha,195,1
21,215,37018.72272120971,alpha,195,1
1,195,43415.99094189005,alpha,195,2
2,196,42981.3432278828,alpha,195,2
3,197,42135.32015820297,alpha,195,2
4,198,41669.53914072224,alpha,195,2
5,199,41300.86478945658,alpha,195,2
6,200,40943.99982255073,alpha,195,2
7,201,40637.62028440786,alpha,195,2
8,202,40389.49144644293,alpha,195,2
9,203,40191.33944136276,alpha,195,2
10,204,40038.99243656089,alpha,195,2
11,205,39930.185852554016,alpha,195,2
12,206,39861.89076798783,alpha,195,2
13,207,39830.67094624054,alpha,195,2
14,208,39833.11658031156,alpha,195,2
15,209,39865.85502781322,alpha,195,2
16,210,39925.539392270715,alpha,195,2
17,211,40008.89232886184,alpha,195,2
18,212,40112.748451180494,alpha,195,2
19,213,40234.082521254444,alpha,195,2
20,214,40370.03155398921,alpha,195,2
21,215,40517.91303447215,alpha,195,2
1,195,47327.1025823582,alpha,195,3
2,196,47861.68203590305,alpha,195,3
3,197,46778.554152586046,alpha,195,3
4,198,45375.15535292264,alpha,195,3
5,199,44980.68876937058,alpha,195,3
6,200,44930.20870349076,alpha,195,3
7,201,44756.47547679754,alpha,195,3
8,202,44518.98889494296,alpha,195,3
9,203,44367.53140578214,alpha,195,3
10,204,44326.470222335236,alpha,195,3
11,205,44352.888825762406,alpha,195,3
12,206,44419.8048065958,alpha,195,3
13,207,44528.9516504,alpha,195,3
14,208,44682.289361575844,alpha,195,3
15,209,44873.60778121244,alpha,195,3
16,210,45093.86278335488,alpha,195,3
17,211,45336.17612179745,alpha,195,3
18,212,45595.53955094,alpha,195,3
19,213,45867.173687768765,alpha,195,3
20,214,46146.1985403333,alpha,195,3
21,215,46428.114185978324,alpha,195,3
1,202,51788.21605694747,alpha,202,1
2,203,51390.6841362472,alpha,202,1
3,204,51159.94579130365,alpha,202,1
4,205,50934.46018249874,alpha,202,1
5,206,50747.7064678791,alpha,202,1
6,207,50589.782461481016,alpha,202,1
7,208,50460.493334251296,alpha,202,1
8,209,50357.57033487258,alpha,202,1
9,210,50279.30543585023,alpha,202,1
10,211,50223.970567563374,alpha,202,1
11,212,50189.947566530514,alpha,202,1
12,213,50175.697702311234,alpha,202,1
13,214,50179.76584237975,alpha,202,1
14,215,50200.77653031611,alpha,202,1
15,216,50237.43179915264,alpha,202,1
16,217,50288.50865628276,alpha,202,1
17,218,50352.856718327996,alpha,202,1
18,219,50429.395862468875,alpha,202,1
19,220,50517.11388204909,alpha,202,1
20,221,50615.06410923174,alpha,202,1
21,222,50722.36298284724,alpha,202,1
1,202,53184.60523866354,alpha,202,2
2,203,52793.955727703586,alpha,202,2
3,204,52397.83281114194,alpha,202,2
4,205,52315.00511445069,alpha,202,2
5,206,52225.0531432917,alpha,202,2
6,207,52142.337164527526,alpha,202,2
7,208,52102.681961030976,alpha,202,2
8,209,52096.5895185196,alpha,202,2
9,210,52119.03637896556,alpha,202,2
10,211,52169.714922042476,alpha,202,2
11,212,52247.07051346578,alpha,202,2
12,213,52349.17426955984,alpha,202,2
13,214,52474.278101116106,alpha,202,2
14,215,52620.65255523822,alpha,202,2
15,216,52786.5673499007,alpha,202,2
16,217,52970.3250449635,alpha,202,2
17,218,53170.271474505964,alpha,202,2
18,219,53384.8037278298,alpha,202,2
19,220,53612.37923372199,alpha,202,2
20,221,53851.52318824312,alpha,202,2
21,222,54100.83448161828,alpha,202,2
1,202,52051.39654771259,alpha,202,3
2,203,53754.640937318065,alpha,202,3
3,204,53399.765302913904,alpha,202,3
4,205,52695.948447993156,alpha,202,3
5,206,52255.368774013055,alpha,202,3
6,207,52224.34160687422,alpha,202,3
7,208,52201.12739617722,alpha,202,3
8,209,52103.22071054437,alpha,202,3
9,210,52001.17030249223,alpha,202,3
10,211,51966.627807519006,alpha,202,3
11,212,51988.945813900216,alpha,202,3
12,213,52042.532641995975,alpha,202,3
13,214,52118.54589974336,alpha,202,3
14,215,52221.458800384215,alpha,202,3
15,216,52352.61267464535,alpha,202,3
16,217,52508.30788960553,alpha,202,3
17,218,52683.97282720763,alpha,202,3
18,219,52876.675554660105,alpha,202,3
19,220,53084.3343812931,alpha,202,3
20,221,53304.73597680395,alpha,202,3
21,222,53535.47796403329,alpha,202,3
1,209,35896.64139918652,alpha,209,1
2,210,35096.715392499034,alpha,209,1
