steps,forecast_index,predicted_mean,strain,train_idx,hyp
6,151,25322.882770840835,alpha,146,2
7,152,25975.339687175237,alpha,146,2
8,153,26633.00774513383,alpha,146,2
9,154,27288.094399410344,alpha,146,2
10,155,27942.232701222056,alpha,146,2
11,156,28595.041681674556,alpha,146,2
12,157,29244.75586251934,alpha,146,2
13,158,29890.22744558711,alpha,146,2
14,159,30530.58822823086,alpha,146,2
15,160,31164.92196115642,alpha,146,2
16,161,31792.359670995174,alpha,146,2
17,162,32412.126083344545,alpha,146,2
18,163,33023.51468526326,alpha,146,2
19,164,33625.87947178248,alpha,146,2
20,165,34218.637700523715,alpha,146,2
21,166,34801.26833458285,alpha,146,2
1,146,23023.42317690357,alpha,146,3
2,147,24630.59346865866,alpha,146,3
3,148,24400.37243966993,alpha,146,3
4,149,24632.974221315857,alpha,146,3
5,150,25288.03700618059,alpha,146,3
6,151,26264.13040272256,alpha,146,3
7,152,26978.3028553872,alpha,146,3
8,153,27564.241738722358,alpha,146,3
9,154,28150.554407874894,alpha,146,3
10,155,28836.29906749189,alpha,146,3
11,156,29537.999531749738,alpha,146,3
12,157,30212.571324476063,alpha,146,3
13,158,30857.829180490924,alpha,146,3
14,159,31503.722561601135,alpha,146,3
15,160,32154.97493978025,alpha,146,3
16,161,32803.062035986135,alpha,146,3
17,162,33439.00878986194,alpha,146,3
18,163,34063.61012153869,alpha,146,3
19,164,34679.638746926896,alpha,146,3
20,165,35287.60245747831,alpha,146,3
21,166,35885.51192128464,alpha,146,3
1,153,30803.718415140702,alpha,153,1
2,154,31984.483835252184,alpha,153,1
3,155,33135.42130304862,alpha,153,1
4,156,34296.32721356729,alpha,153,1
5,157,35460.55458214424,alpha,153,1
6,158,36626.51840955161,alpha,153,1
7,159,37792.19357758496,alpha,153,1
8,160,38955.702690602855,alpha,153,1
9,161,40115.253105614596,alpha,153,1
10,162,41269.14328382649,alpha,153,1
11,163,42415.7615412449,alpha,153,1
12,164,43553.58542619442,alpha,153,1
13,165,44681.18085483916,alpha,153,1
14,166,45797.20110752334,alpha,153,1
15,167,46900.38568482894,alpha,153,1
16,168,47989.55903322666,alpha,153,1
17,169,49063.62914888511,alpha,153,1
18,170,50121.58606819074,alpha,153,1
19,171,51162.50025336664,alpha,153,1
20,172,52185.520881418386,alpha,153,1
21,173,53189.874044462886,alpha,153,1
1,153,32220.824986984328,alpha,153,2
2,154,32722.10087906148,alpha,153,2
3,155,33817.00019939731,alpha,153,2
4,156,35193.39282816806,alpha,153,2
5,157,36430.03501573261,alpha,153,2
6,158,37634.913628185976,alpha,153,2
7,159,38874.49805892301,alpha,153,2
8,160,40116.72900354053,alpha,153,2
9,161,41349.5338917864,alpha,153,2
10,162,42577.879220961455,alpha,153,2
11,163,43800.92185818164,alpha,153,2
12,164,45015.30628975411,alpha,153,2
13,165,46219.24474103961,alpha,153,2
14,166,47411.38558168989,alpha,153,2
15,167,48590.14863514883,alpha,153,2
16,168,49754.024865180225,alpha,153,2
17,169,50901.66960738255,alpha,153,2
18,170,52031.83135895062,alpha,153,2
19,171,53143.340336151945,alpha,153,2
20,172,54235.12189744917,alpha,153,2
21,173,55306.195110276836,alpha,153,2
1,153,32434.789306305007,alpha,153,3
2,154,34624.366730893686,alpha,153,3
3,155,34575.25158523065,alpha,153,3
4,156,35449.030582168874,alpha,153,3
5,157,36754.6384343277,alpha,153,3
6,158,38360.81945842055,alpha,153,3
7,159,39581.796924142305,alpha,153,3
8,160,40700.21901774424,alpha,153,3
9,161,41852.012753296614,alpha,153,3
10,162,43119.848953341345,alpha,153,3
11,163,44379.5211678397,alpha,153,3
12,164,45596.394803803894,alpha,153,3
13,165,46780.99013089944,alpha,153,3
14,166,47968.34387169738,alpha,153,3
15,167,49155.330841652016,alpha,153,3
16,168,50328.786320581945,alpha,153,3
17,169,51480.116162801554,alpha,153,3
18,170,52612.267162071614,alpha,153,3
19,171,53727.72581135699,alpha,153,3
20,172,54825.369999169314,alpha,153,3
21,173,55902.03975583684,alpha,153,3
1,160,43243.360852633436,alpha,160,1
2,161,44490.742521025924,alpha,160,1
3,162,45812.4559784984,alpha,160,1
4,163,47121.524070751366,alpha,160,1
5,164,48429.41629487174,alpha,160,1
6,165,49732.54265247158,alpha,160,1
7,166,51029.716775227294,alpha,160,1
8,167,52319.4683832916,alpha,160,1
9,168,53600.45594850318,alpha,160,1
10,169,54871.40225868638,alpha,160,1
11,170,56131.10328272985,alpha,160,1
12,171,57378.42565984634,alpha,160,1
13,172,58612.30584726845,alpha,160,1
14,173,59831.74892702782,alpha,160,1
15,174,61035.82738537925,alpha,160,1
16,175,62223.67982245622,alpha,160,1
17,176,63394.509604391045,alpha,160,1
18,177,64547.58346159827,alpha,160,1
19,178,65682.23003810218,alpha,160,1
20,179,66797.83839647238,alpha,160,1
21,180,67893.85648284212,alpha,160,1
1,160,43258.634359313415,alpha,160,2
2,161,45153.20683772725,alpha,160,2
3,162,46326.17064786743,alpha,160,2
4,163,47597.747348581506,alpha,160,2
5,164,49013.58973390862,alpha,160,2
6,165,50379.5247836067,alpha,160,2
7,166,51717.6599473643,alpha,160,2
8,167,53064.9852199089,alpha,160,2
9,168,54407.59365248244,alpha,160,2
10,169,55737.50205698208,alpha,160,2
11,170,57057.15045697443,alpha,160,2
12,171,58365.89440126768,alpha,160,2
13,172,59661.42354263386,alpha,160,2
14,173,60942.52475907499,alpha,160,2
15,174,62208.26778997306,alpha,160,2
16,175,63457.532515277846,alpha,160,2
17,176,64689.27431025616,alpha,160,2
18,177,65902.58040658158,alpha,160,2
19,178,67096.59869995154,alpha,160,2
20,179,68270.53605576314,alpha,160,2
21,180,69423.67254164667,alpha,160,2
1,160,44794.323290185275,alpha,160,3
2,161,46278.814823061024,alpha,160,3
3,162,47533.81700756836,alpha,160,3
4,163,48543.99361173452,alpha,160,3
5,164,49984.190529146275,alpha,160,3
6,165,51430.82741326116,alpha,160,3
7,166,52795.441129896484,alpha,160,3
8,167,54095.94141382731,alpha,160,3
9,168,55422.80732306328,alpha,160,3
10,169,56762.20872206816,alpha,160,3
11,170,58086.40843630283,alpha,160,3
12,171,59387.35723856348,alpha,160,3
13,172,60674.4461258493,alpha,160,3
14,173,61950.090055933004,alpha,160,3
15,174,63210.249490916365,alpha,160,3
16,175,64451.449287929965,alpha,160,3
17,176,65673.21632009995,alpha,160,3
18,177,66875.47548478364,alpha,160,3
19,178,68057.26822226835,alpha,160,3
20,179,69217.34868168857,alpha,160,3
21,180,70354.84705738642,alpha,160,3
1,167,46754.95296766451,alpha,167,1
2,168,46647.0659277346,alpha,167,1
3,169,47316.86872448085,alpha,167,1
4,170,47799.77465098845,alpha,167,1
5,171,48327.15451960511,alpha,167,1
6,172,48842.81223855651,alpha,167,1
7,173,49359.73813554195,alpha,167,1
8,174,49874.31688226239,alpha,167,1
9,175,50386.95762548297,alpha,167,1
10,176,50897.13196905707,alpha,167,1
11,177,51404.56629094668,alpha,167,1
12,178,51908.95408183315,alpha,167,1
13,179,52410.02418753951,alpha,167,1
14,180,52907.52346841978,alpha,167,1
15,181,53401.22004479871,alpha,167,1
16,182,53890.90159852711,alpha,167,1
17,183,54376.37487128158,alpha,167,1
18,184,54857.46488409561,alpha,167,1
19,185,55334.01423403773,alpha,167,1
20,186,55805.882383456315,alpha,167,1
21,187,56272.944963063754,alpha,167,1
1,167,45580.01054016758,alpha,167,2
2,168,47698.58145816317,alpha,167,2
3,169,47379.04771174434,alpha,167,2
4,170,47788.77262862288,alpha,167,2
5,171,48453.8596946793,alpha,167,2
6,172,48896.15210703645,alpha,167,2
7,173,49357.35559298103,alpha,167,2
8,174,49855.93604851927,alpha,167,2
9,175,50337.877418524055,alpha,167,2
10,176,50815.80902551532,alpha,167,2
11,177,51295.94495932137,alpha,167,2
12,178,51773.38134178509,alpha,167,2
13,179,52247.97372715443,alpha,167,2
14,180,52720.320584914094,alpha,167,2
15,181,53189.88032871076,alpha,167,2
16,182,53656.348984011274,alpha,167,2
17,183,54119.60175097932,alpha,167,2
18,184,54579.4383970027,alpha,167,2
19,185,55035.673063303475,alpha,167,2
20,186,55488.155551265125,alpha,167,2
21,187,55936.74600135755,alpha,167,2
1,167,45867.39761734451,alpha,167,3
2,168,46733.99052356418,alpha,167,3
3,169,48524.221049353764,alpha,167,3
4,170,48160.524045548955,alpha,167,3
5,171,48585.21271274726,alpha,167,3
6,172,49085.33374706217,alpha,167,3
7,173,49749.12098668635,alpha,167,3
8,174,50189.97966964039,alpha,167,3
9,175,50653.00101856179,alpha,167,3
10,176,51128.714698999436,alpha,167,3
11,177,51629.49568354303,alpha,167,3
12,178,52108.602483429524,alpha,167,3
13,179,52580.99794832602,alpha,167,3
14,180,53050.134866975946,alpha,167,3
15,181,53519.142239836336,alpha,167,3
16,182,53983.01320451803,alpha,167,3
17,183,54441.8429134631,alpha,167,3
18,184,54895.984629210565,alpha,167,3
19,185,55345.94483317655,alpha,167,3
20,186,55791.22366869547,alpha,167,3
21,187,56231.627054036784,alpha,167,3
1,174,60928.662486970425,alpha,174,1
2,175,61691.6213233207,alpha,174,1
3,176,62597.10848676082,alpha,174,1
4,177,63452.87721705434,alpha,174,1
5,178,64312.206539578234,alpha,174,1
6,179,65159.585017107536,alpha,174,1
7,180,65998.83893121309,alpha,174,1
8,181,66828.42053363906,alpha,174,1
9,182,67648.33509472372,alpha,174,1
10,183,68458.19688144578,alpha,174,1
11,184,69257.77248290065,alpha,174,1
12,185,70046.82673928674,alpha,174,1
13,186,70825.16423504795,alpha,174,1
14,187,71592.61598379287,alpha,174,1
15,188,72349.04150750619,alpha,174,1
16,189,73094.32662760046,alpha,174,1
17,190,73828.3824877556,alpha,174,1
18,191,74551.14426196486,alpha,174,1
19,192,75262.56998245083,alpha,174,1
20,193,75962.63936649101,alpha,174,1
21,194,76651.35267687694,alpha,174,1
1,174,61134.807650140894,alpha,174,2
2,175,61965.142969325156,alpha,174,2
3,176,62705.253899491254,alpha,174,2
4,177,63573.34944535201,alpha,174,2
5,178,64400.58712477447,alpha,174,2
6,179,65211.93248843172,alpha,174,2
7,180,66023.96797881243,alpha,174,2
8,181,66826.33842164026,alpha,174,2
9,182,67619.52886005296,alpha,174,2
10,183,68404.42370280548,alpha,174,2
11,184,69180.14435156288,alpha,174,2
12,185,69946.42229460929,alpha,174,2
13,186,70703.09545280639,alpha,174,2
14,187,71449.91691911718,alpha,174,2
15,188,72186.69823529717,alpha,174,2
16,189,72913.2865866248,alpha,174,2
17,190,73629.54882274946,alpha,174,2
18,191,74335.3787663559,alpha,174,2
19,192,75030.69529364057,alpha,174,2
20,193,75715.44009720205,alpha,174,2
21,194,76389.57701913029,alpha,174,2
1,174,62161.85273885327,alpha,174,3
2,175,62897.28737234162,alpha,174,3
3,176,63728.507434089086,alpha,174,3
4,177,64469.077039101205,alpha,174,3
5,178,65427.75472677051,alpha,174,3
6,179,66313.00413885046,alpha,174,3
7,180,67175.7268735704,alpha,174,3
8,181,68017.39315666749,alpha,174,3
9,182,68862.38090269562,alpha,174,3
10,183,69696.39833334464,alpha,174,3
11,184,70518.330081651,alpha,174,3
12,185,71327.71729571951,alpha,174,3
13,186,72126.14919061642,alpha,174,3
14,187,72912.9612373853,alpha,174,3
15,188,73687.75107184227,alpha,174,3
16,189,74450.270213057,alpha,174,3
17,190,75200.49932995262,alpha,174,3
18,191,75938.34137550331,alpha,174,3
19,192,76663.70902067669,alpha,174,3
20,193,77376.54493754182,alpha,174,3
21,194,78076.83403226182,alpha,174,3
1,181,61336.33754093487,alpha,181,1
2,182,62178.49437753611,alpha,181,1
3,183,62918.12125004468,alpha,181,1
4,184,63678.09170934156,alpha,181,1
5,185,64425.21815006482,alpha,181,1
6,186,65167.839611668576,alpha,181,1
7,187,65903.29509446479,alpha,181,1
8,188,66631.88549734603,alpha,181,1
9,189,67353.16071662985,alpha,181,1
10,190,68066.90530856146,alpha,181,1
11,191,68772.87513472288,alpha,181,1
12,192,69470.86605326786,alpha,181,1
13,193,70160.69435903904,alpha,181,1
14,194,70842.2007024441,alpha,181,1
15,195,71515.24778673994,alpha,181,1
16,196,72179.71974006217,alpha,181,1
17,197,72835.52106401906,alpha,181,1
18,198,73482.57571745336,alpha,181,1
19,199,74120.82618763212,alpha,181,1
20,200,74750.23258881553,alpha,181,1
21,201,75370.77177818447,alpha,181,1
1,181,61979.15665306599,alpha,181,2
2,182,62420.44379482079,alpha,181,2
3,183,63183.9517515333,alpha,181,2
4,184,63920.11146706967,alpha,181,2
5,185,64617.90002627293,alpha,181,2
6,186,65325.36689621598,alpha,181,2
7,187,66027.02610485874,alpha,181,2
8,188,66721.42168308777,alpha,181,2
9,189,67410.54252011167,alpha,181,2
10,190,68093.44536616358,alpha,181,2
11,191,68769.77994854187,alpha,181,2
12,192,69439.41000165508,alpha,181,2
13,193,70102.08742050808,alpha,181,2
14,194,70757.61023656066,alpha,181,2
15,195,71405.80945356864,alpha,181,2
16,196,72046.53183223864,alpha,181,2
17,197,72679.64606758808,alpha,181,2
18,198,73305.04156085305,alpha,181,2
19,199,73922.62671975128,alpha,181,2
20,200,74532.3283922608,alpha,181,2
21,201,75134.09099852262,alpha,181,2
1,181,62858.73721127431,alpha,181,3
2,182,63967.12892634327,alpha,181,3
3,183,64269.21223516173,alpha,181,3
4,184,64921.42646574118,alpha,181,3
5,185,65733.55098521449,alpha,181,3
6,186,66554.27554005268,alpha,181,3
7,187,67282.92315419146,alpha,181,3
8,188,68001.79976110366,alpha,181,3
9,189,68726.05894721966,alpha,181,3
10,190,69452.4066856861,alpha,181,3
11,191,70166.30785149023,alpha,181,3
12,192,70869.75510649093,alpha,181,3
13,193,71564.66314510859,alpha,181,3
14,194,72251.98693373975,alpha,181,3
15,195,72930.51196100799,alpha,181,3
16,196,73599.86457265356,alpha,181,3
17,197,74259.97311654143,alpha,181,3
18,198,74910.9076878288,alpha,181,3
19,199,75552.55761549591,alpha,181,3
20,200,76184.83116871421,alpha,181,3
21,201,76807.67369878347,alpha,181,3
1,188,59655.0676800555,alpha,188,1
2,189,60428.416144812414,alpha,188,1
3,190,60940.86742960062,alpha,188,1
4,191,61516.8512807417,alpha,188,1
5,192,62079.12679767109,alpha,188,1
6,193,62645.36295487137,alpha,188,1
7,194,63210.84005981556,alpha,188,1
8,195,63776.156192320974,alpha,188,1
9,196,64340.68186731667,alpha,188,1
10,197,64904.10534064578,alpha,188,1
11,198,65466.06681401415,alpha,188,1
12,199,66026.24406235153,alpha,188,1
13,200,66584.33143086596,alpha,188,1
14,201,67140.04402117808,alpha,188,1
15,202,67693.11593047377,alpha,188,1
16,203,68243.29989941741,alpha,188,1
17,204,68790.36663231642,alpha,188,1
18,205,69334.1042006557,alpha,188,1
19,206,69874.31743376702,alpha,188,1
20,207,70410.82732018271,alpha,188,1
21,208,70943.47041487192,alpha,188,1
1,188,60892.57600702089,alpha,188,2
2,189,60665.19619678985,alpha,188,2
3,190,61360.72698125716,alpha,188,2
4,191,61969.060711267666,alpha,188,2
5,192,62452.267771558276,alpha,188,2
6,193,62990.73978160305,alpha,188,2
7,194,63535.484819401216,alpha,188,2
8,195,64070.413049465446,alpha,188,2
9,196,64608.01034144484,alpha,188,2
10,197,65146.608982069636,alpha,188,2
11,198,65684.06462790353,alpha,188,2
12,199,66220.7845922233,alpha,188,2
13,200,66756.51269127979,alpha,188,2
14,201,67290.7944770387,alpha,188,2
15,202,67823.37525938278,alpha,188,2
16,203,68354.00053132308,alpha,188,2
17,204,68882.40881110069,alpha,188,2
18,205,69408.36650436978,alpha,188,2
19,206,69931.65772360947,alpha,188,2
20,207,70452.0807077057,alpha,188,2
21,208,70969.44980837037,alpha,188,2
1,188,63153.2274723901,alpha,188,3
2,189,63348.531443171196,alpha,188,3
3,190,63024.32286332059,alpha,188,3
4,191,63590.79594713928,alpha,188,3
5,192,64427.5918725781,alpha,188,3
6,193,65083.77860101725,alpha,188,3
7,194,65613.73389547343,alpha,188,3
8,195,66175.92156842159,alpha,188,3
9,196,66777.4511161617,alpha,188,3
10,197,67376.64251182195,alpha,188,3
11,198,67961.20112832682,alpha,188,3
12,199,68541.18854989095,alpha,188,3
13,200,69121.45917514109,alpha,188,3
14,201,69699.84550335439,alpha,188,3
15,202,70274.11798361271,alpha,188,3
16,203,70844.20527849045,alpha,188,3
17,204,71410.45487753375,alpha,188,3
18,205,71972.7113012155,alpha,188,3
19,206,72530.60992321697,alpha,188,3
20,207,73083.91652726149,alpha,188,3
21,208,73632.50131631379,alpha,188,3
1,195,42936.27941250386,alpha,195,1
2,196,43065.12026435552,alpha,195,1
3,197,43341.33349193923,alpha,195,1
4,198,43602.85384240421,alpha,195,1
5,199,43873.87208477206,alpha,195,1
6,200,44150.184548847275,alpha,195,1
7,201,44431.93668905033,alpha,195,1
8,202,44718.62803062056,alpha,195,1
9,203,45009.87391876757,alpha,195,1
10,204,45305.289084356555,alpha,195,1
11,205,45604.505158053034,alpha,195,1
12,206,45907.16773888721,alpha,195,1
13,207,46212.9365702879,alpha,195,1
14,208,46521.485231742,alpha,195,1
15,209,46832.500894999095,alpha,195,1
16,210,47145.68406204944,alpha,195,1
17,211,47460.748298424594,alpha,195,1
18,212,47777.41996063797,alpha,195,1
19,213,48095.43791879137,alpha,195,1
20,214,48414.55327499918,alpha,195,1
21,215,48734.52907830237,alpha,195,1
1,195,43984.63054489045,alpha,195,2
2,196,44262.90141517958,alpha,195,2
3,197,44213.03892642349,alpha,195,2
4,198,44470.97539550045,alpha,195,2
5,199,44702.80360546444,alpha,195,2
6,200,44914.601301833565,alpha,195,2
7,201,45143.49253384493,alpha,195,2
8,202,45379.15267088592,alpha,195,2
9,203,45619.22999669526,alpha,195,2
10,204,45865.008559614194,alpha,195,2
11,205,46115.96352765052,alpha,195,2
12,206,46371.60104575804,alpha,195,2
13,207,46631.64740627899,alpha,195,2
14,208,46895.78675327884,alpha,195,2
15,209,47163.7028616791,alpha,195,2
16,210,47435.099556382746,alpha,195,2
17,211,47709.6906490186,alpha,195,2
18,212,47987.1998182618,alpha,195,2
19,213,48267.3616235495,alpha,195,2
20,214,48549.92106224514,alpha,195,2
21,215,48834.63333839256,alpha,195,2
1,195,45531.03440883267,alpha,195,3
2,196,47056.15246592625,alpha,195,3
3,197,47313.89168999568,alpha,195,3
4,198,47056.84435838686,alpha,195,3
5,199,47286.320099857185,alpha,195,3
6,200,47661.582765326304,alpha,195,3
7,201,48016.07358568296,alpha,195,3
8,202,48307.85538561779,alpha,195,3
9,203,48600.88160569991,alpha,195,3
10,204,48909.61634953765,alpha,195,3
11,205,49227.733279697575,alpha,195,3
12,206,49546.780463911986,alpha,195,3
13,207,49866.70095299971,alpha,195,3
14,208,50188.861751748234,alpha,195,3
15,209,50513.58037171771,alpha,195,3
16,210,50840.23710088073,alpha,195,3
17,211,51168.339510091784,alpha,195,3
18,212,51497.63244367524,alpha,195,3
19,213,51827.930490772174,alpha,195,3
20,214,52159.01046976421,alpha,195,3
21,215,52490.63566665519,alpha,195,3
1,202,52369.0666111331,alpha,202,1
2,203,52407.31932855111,alpha,202,1
3,204,52608.61709831602,alpha,202,1
4,205,52786.4669814338,alpha,202,1
5,206,52980.76864998827,alpha,202,1
6,207,53182.3145348783,alpha,202,1
7,208,53392.56586560746,alpha,202,1
8,209,53610.682951616895,alpha,202,1
9,210,53836.33928689324,alpha,202,1
10,211,54069.11097215116,alpha,202,1
11,212,54308.60917818529,alpha,202,1
12,213,54554.45136914772,alpha,202,1
13,214,54806.26749131931,alpha,202,1
14,215,55063.698557255375,alpha,202,1
15,216,55326.39686296892,alpha,202,1
16,217,55594.02583490207,alpha,202,1
17,218,55866.25994237349,alpha,202,1
18,219,56142.784581971704,alpha,202,1
19,220,56423.29595515643,alpha,202,1
20,221,56707.50093538907,alpha,202,1
21,222,56995.11692649194,alpha,202,1
1,202,53641.452419028225,alpha,202,2
2,203,53582.12783238319,alpha,202,2
3,204,53515.10763449469,alpha,202,2
4,205,53760.255489541145,alpha,202,2
5,206,53928.88993935097,alpha,202,2
6,207,54089.24356807719,alpha,202,2
7,208,54276.03100273821,alpha,202,2
8,209,54468.717642835705,alpha,202,2
9,210,54667.83218979614,alpha,202,2
10,211,54875.588267831365,alpha,202,2
11,212,55090.713376864864,alpha,202,2
12,213,55312.73457473388,alpha,202,2
13,214,55541.45349931646,alpha,202,2
14,215,55776.490143379655,alpha,202,2
15,216,56017.49213852776,alpha,202,2
16,217,56264.13819985411,alpha,202,2
17,218,56516.1073008539,alpha,202,2
18,219,56773.08726273947,alpha,202,2
19,220,57034.77659898543,alpha,202,2
20,221,57300.88270755327,alpha,202,2
21,222,57571.12208139129,alpha,202,2
1,202,53896.55748740586,alpha,202,3
2,203,55541.51689150864,alpha,202,3
3,204,55468.118137870784,alpha,202,3
4,205,55104.39149127956,alpha,202,3
5,206,55217.344078979804,alpha,202,3
6,207,55566.75096678467,alpha,202,3
7,208,55845.263364821774,alpha,202,3
8,209,56036.39428494869,alpha,202,3
9,210,56233.7513488993,alpha,202,3
10,211,56468.52252563427,alpha,202,3
11,212,56720.065695255944,alpha,202,3
12,213,56971.910967975455,alpha,202,3
13,214,57225.50887892973,alpha,202,3
14,215,57486.054725509486,alpha,202,3
15,216,57754.23752586983,alpha,202,3
16,217,58028.227627204215,alpha,202,3
17,218,58306.920569725815,alpha,202,3
18,219,58590.22153842817,alpha,202,3
19,220,58878.11423811232,alpha,202,3
20,221,59170.29381949196,alpha,202,3
21,222,59466.35866469499,alpha,202,3
1,209,37097.09845744261,alpha,209,1
2,210,37100.83156147344,alpha,209,1
